y[mm],cla,clb,cd,cl,cz,C[mm],C*cz[mm],w[kg/mm],sa[N],si[N],S[N],M[N*m]
2633,1.091202,-0.019054,0.107968,1.5086288,1.4876084412,1571.804,2338.22889832,0.11760000000000001,15979.784217264543,1516.9067063490745,14462.877510915469,14257.520893949453
2634,1.091196,-0.019092,0.107964,1.5085824,1.48756251763,1571.592,2337.84135221,0.11760000000000001,15970.398261677556,1516.2658501148755,14454.13241156268,14242.945205660215
2635,1.0911899999999999,-0.01913,0.10796,1.508536,1.48751659406,1571.38,2337.45382558,0.11760000000000001,15961.014718588349,1515.6249938806766,14445.389724707673,14228.379049162675
2636,1.091184,-0.019168,0.107956,1.5084896,1.48747067049,1571.1680000000001,2337.06631842,0.11760000000000001,15951.633587761995,1514.9841376464774,14436.649450115518,14213.822421328558
2637,1.091178,-0.019206,0.10795199999999999,1.5084432,1.48742474692,1570.9560000000001,2336.67883073,0.11760000000000001,15942.25486896356,1514.3432814122784,14427.911587551282,14199.275319029937
2638,1.091172,-0.019244,0.107948,1.5083968,1.48737882335,1570.7440000000001,2336.29136251,0.11760000000000001,15932.878561958096,1513.7024251780795,14419.176136780017,14184.73773913924
2639,1.091166,-0.019282,0.107944,1.5083504,1.48733289978,1570.5320000000002,2335.90391376,0.11760000000000001,15923.504666510677,1513.0615689438805,14410.443097566796,14170.20967852925
2640,1.09116,-0.01932,0.10794,1.508304,1.48728697621,1570.3200000000002,2335.51648448,0.11760000000000001,15914.133182386373,1512.4207127096815,14401.712469676691,14155.6911340731
2641,1.091154,-0.019358,0.107936,1.5082576,1.48724105264,1570.1080000000002,2335.12907468,0.11760000000000001,15904.764109350246,1511.7798564754823,14392.984252874763,14141.182102644281
2642,1.091148,-0.019396,0.107932,1.5082112,1.48719512907,1569.8960000000002,2334.74168435,0.11760000000000001,15895.397447167343,1511.1390002412834,14384.25844692606,14126.68258111661
2643,1.091142,-0.019434,0.107928,1.5081648,1.4871492055,1569.684,2334.35431348,0.11760000000000001,15886.033195602755,1510.4981440070844,14375.53505159567,14112.192566364283
2644,1.0911359999999999,-0.019472,0.10792399999999999,1.5081184,1.48710328193,1569.472,2333.96696209,0.11760000000000001,15876.671354421538,1509.8572877728852,14366.814066648652,14097.712055261827
2645,1.09113,-0.01951,0.10792,1.508072,1.48705735836,1569.26,2333.57963018,0.11760000000000001,15867.311923388754,1509.2164315386863,14358.095491850068,14083.241044684144
2646,1.091124,-0.019548,0.107916,1.5080256,1.48701143479,1569.048,2333.19231773,0.11760000000000001,15857.954902269465,1508.5755753044873,14349.379326964978,14068.779531506454
2647,1.091118,-0.019586,0.107912,1.5079792,1.48696551122,1568.836,2332.80502476,0.11760000000000001,15848.600290828748,1507.9347190702883,14340.66557175846,14054.327512604354
2648,1.0911119999999999,-0.019624,0.107908,1.5079328,1.48691958765,1568.624,2332.41775125,0.11760000000000001,15839.248088831655,1507.2938628360891,14331.954225995565,14039.884984853796
2649,1.091106,-0.019662,0.107904,1.5078864,1.48687366408,1568.412,2332.03049722,0.11760000000000001,15829.898296043257,1506.6530066018904,14323.245289441365,14025.45194513105
2650,1.0911,-0.0197,0.1079,1.50784,1.48682774051,1568.2,2331.64326266,0.11760000000000001,15820.550912228622,1506.0121503676912,14314.538761860931,14011.02839031278
2651,1.091094,-0.019738000000000002,0.10789599999999999,1.5077936,1.48678181693,1567.988,2331.25604757,0.11760000000000001,15811.117117737018,1464.5594892216948,14346.557628515324,14051.563996305062
2652,1.091088,-0.019776000000000002,0.107892,1.5077472,1.48673589336,1567.776,2330.86885195,0.11760000000000001,15801.667544219412,1463.936007106232,14337.73153711318,14036.968246628272
2653,1.0910819999999999,-0.019814000000000002,0.107888,1.5077008,1.48668996979,1567.5639999999999,2330.48167581,0.11760000000000001,15792.220485212989,1463.3125249907694,14328.90796022222,14022.382258622405
2654,1.091076,-0.019852,0.107884,1.5076544,1.48664404622,1567.3519999999999,2330.09451914,0.11760000000000001,15782.775940463573,1462.6890428753068,14320.086897588266,14007.806028956475
2655,1.09107,-0.01989,0.10788,1.507608,1.48659812265,1567.1399999999999,2329.70738193,0.11760000000000001,15773.333909716968,1462.0655607598442,14311.268348957125,13993.239554299891
2656,1.091064,-0.019928,0.107876,1.5075616,1.48655219908,1566.9279999999999,2329.3202642,0.11760000000000001,15763.894392718987,1461.4420786443816,14302.452314074606,13978.682831322445
2657,1.0910579999999999,-0.019966,0.107872,1.5075152,1.48650627551,1566.716,2328.93316594,0.11760000000000001,15754.457389215437,1460.818596528919,14293.638792686517,13964.13585669435
2658,1.091052,-0.020004,0.107868,1.5074688,1.48646035194,1566.504,2328.54608716,0.11760000000000001,15745.022898952135,1460.1951144134564,14284.827784538678,13949.598627086196
2659,1.091046,-0.020042,0.107864,1.5074224,1.48641442837,1566.292,2328.15902784,0.11760000000000001,15735.590921674879,1459.5716322979938,14276.019289376885,13935.071139168958
2660,1.09104,-0.02008,0.10786,1.507376,1.4863685048,1566.08,2327.771988,0.11760000000000001,15726.161457129503,1458.9481501825312,14267.213306946971,13920.553389614044
2661,1.091034,-0.020118,0.107856,1.5073296,1.48632258123,1565.868,2327.38496762,0.11760000000000001,15716.7345050618,1458.3246680670686,14258.409836994731,13906.045375093216
2662,1.0910279999999999,-0.020156,0.107852,1.5072832,1.48627665766,1565.656,2326.99796672,0.11760000000000001,15707.310065217593,1457.701185951606,14249.608879265987,13891.547092278663
2663,1.091022,-0.020194,0.107848,1.5072368,1.48623073409,1565.444,2326.61098529,0.11760000000000001,15697.888137342687,1457.0777038361432,14240.810433506544,13877.058537842942
2664,1.091016,-0.020232,0.107844,1.5071904,1.48618481052,1565.232,2326.22402334,0.11760000000000001,15688.46872118289,1456.4542217206806,14232.01449946221,13862.579708459029
2665,1.09101,-0.02027,0.10784,1.507144,1.48613888695,1565.02,2325.83708085,0.11760000000000001,15679.051816484029,1455.830739605218,14223.22107687881,13848.110600800286
2666,1.0910039999999999,-0.020308,0.107836,1.5070976,1.48609296338,1564.808,2325.45015784,0.11760000000000001,15669.637422991902,1455.2072574897554,14214.430165502146,13833.651211540468
2667,1.090998,-0.020346,0.107832,1.5070512,1.48604703981,1564.596,2325.06325429,0.11760000000000001,15660.22554045232,1454.5837753742928,14205.641765078028,13819.20153735372
2668,1.090992,-0.020384,0.107828,1.5070048,1.48600111624,1564.384,2324.67637022,0.11760000000000001,15650.816168611102,1453.9602932588302,14196.855875352272,13804.761574914608
2669,1.090986,-0.020422,0.107824,1.5069584,1.48595519267,1564.172,2324.28950562,0.11760000000000001,15641.40930721405,1468.3468041453498,14173.0625030687,13789.109485795892
2670,1.09098,-0.02046,0.10782,1.506912,1.48590926909,1563.96,2323.90266049,0.11760000000000001,15632.004956006986,1467.7168827364499,14164.288073270536,13774.689984987945
2671,1.0909739999999999,-0.020498,0.107816,1.5068656,1.48586334552,1563.748,2323.51583484,0.11760000000000001,15622.603114735712,1467.0869613275504,14155.516153408162,13760.280185503907
2672,1.090968,-0.020536000000000002,0.107812,1.5068192,1.48581742195,1563.536,2323.12902865,0.11760000000000001,15613.203783146051,1466.4570399186505,14146.7467432274,13745.8800840199
2673,1.090962,-0.020574000000000002,0.107808,1.5067728,1.48577149838,1563.324,2322.74224194,0.11760000000000001,15603.806960983804,1465.8271185097508,14137.979842474053,13731.489677212452
2674,1.090956,-0.020612000000000002,0.107804,1.5067264,1.48572557481,1563.112,2322.3554747,0.11760000000000001,15594.412647994783,1465.1971971008509,14129.215450893931,13717.108961758482
2675,1.0909499999999999,-0.02065,0.10779999999999999,1.50668,1.48567965124,1562.9,2321.96872693,0.11760000000000001,15585.020843924809,1464.5672756919512,14120.453568232857,13702.737934335308
2676,1.090944,-0.020688,0.107796,1.5066336,1.48563372767,1562.688,2321.58199863,0.11760000000000001,15575.631548519685,1463.9373542830515,14111.694194236634,13688.376591620643
2677,1.090938,-0.020726,0.107792,1.5065872,1.4855878041,1562.476,2321.1952898,0.11760000000000001,15566.244761525228,1463.3074328741518,14102.937328651076,13674.024930292591
2678,1.090932,-0.020764,0.107788,1.5065408,1.48554188053,1562.2640000000001,2320.80860044,0.11760000000000001,15556.860482687234,1462.6775114652519,14094.182971221982,13659.68294702965
2679,1.090926,-0.020802,0.107784,1.5064944,1.48549595696,1562.0520000000001,2320.42193056,0.11760000000000001,15547.478711751537,1462.0475900563522,14085.431121695185,13645.350638510725
2680,1.09092,-0.02084,0.10778,1.506448,1.48545003339,1561.8400000000001,2320.03528015,0.11760000000000001,15538.099448463932,1461.4176686474525,14076.68177981648,13631.0280014151
2681,1.090914,-0.020878,0.107776,1.5064016,1.48540410982,1561.6280000000002,2319.64864921,0.11760000000000001,15528.722692570242,1460.7877472385526,14067.93494533169,13616.715032422471
2682,1.090908,-0.020916,0.10777199999999999,1.5063552,1.48535818625,1561.4160000000002,2319.26203774,0.11760000000000001,15519.348443816265,1460.157825829653,14059.190617986613,13602.411728212908
2683,1.090902,-0.020954,0.107768,1.5063088,1.48531226268,1561.2040000000002,2318.87544574,0.11760000000000001,15509.976701947826,1459.5279044207532,14050.448797527073,13588.118085466915
2684,1.0908959999999999,-0.020992,0.107764,1.5062624,1.48526633911,1560.992,2318.48887322,0.11760000000000001,15500.607466710731,1458.8979830118533,14041.709483698878,13573.834100865346
2685,1.09089,-0.02103,0.10776,1.506216,1.48522041554,1560.78,2318.10232016,0.11760000000000001,15491.240737850794,1458.2680616029536,14032.97267624784,13559.559771089476
2686,1.090884,-0.021068,0.107756,1.5061696,1.48517449197,1560.568,2317.71578658,0.11760000000000001,15481.87651511382,1457.638140194054,14024.238374919765,13545.295092820968
2687,1.090878,-0.021106,0.107752,1.5061232,1.4851285684,1560.356,2317.32927247,0.11760000000000001,15472.514798245624,1457.0082187851542,14015.506579460469,13531.040062741886
2688,1.090872,-0.021144,0.107748,1.5060768,1.48508264483,1560.144,2316.94277783,0.11760000000000001,15463.15558699202,1456.3782973762543,14006.777289615766,13516.79467753468
2689,1.090866,-0.021182,0.10774399999999999,1.5060304,1.48503672125,1559.932,2316.55630266,0.11760000000000001,15453.798881098817,1455.7483759673546,13998.050505131463,13502.558933882205
2690,1.09086,-0.02122,0.10774,1.505984,1.48499079768,1559.72,2316.16984696,0.11760000000000001,15444.444680311826,1455.1184545584547,13989.326225753372,13488.33282846771
2691,1.090854,-0.021258,0.107736,1.5059376,1.48494487411,1559.508,2315.78341074,0.11760000000000001,15435.092984376859,1454.488533149555,13980.604451227304,13474.116357974843
2692,1.090848,-0.021296,0.107732,1.5058912,1.48489895054,1559.296,2315.39699399,0.11760000000000001,15425.743793039725,1453.8586117406553,13971.885181299069,13459.909519087616
2693,1.0908419999999999,-0.021334,0.107728,1.5058448,1.48485302697,1559.084,2315.0105967,0.11760000000000001,15416.397106046245,1453.2286903317554,13963.168415714488,13445.712308490492
2694,1.090836,-0.021372000000000002,0.107724,1.5057984,1.4848071034,1558.872,2314.62421889,0.11760000000000001,15407.052923142219,1452.5987689228557,13954.454154219364,13431.524722868287
2695,1.09083,-0.021410000000000002,0.10772,1.505752,1.48476117983,1558.6599999999999,2314.23786056,0.11760000000000001,15397.711244073462,1451.968847513956,13945.742396559506,13417.346758906217
2696,1.090824,-0.021448000000000002,0.10771599999999999,1.5057056,1.48471525626,1558.4479999999999,2313.85152169,0.11760000000000001,15388.372068585788,1451.3389261050563,13937.033142480732,13403.178413289914
2697,1.090818,-0.021486,0.107712,1.5056592,1.48466933269,1558.2359999999999,2313.46520229,0.11760000000000001,15379.035396425006,1450.7090046961564,13928.32639172885,13389.01968270538
2698,1.090812,-0.021524,0.107708,1.5056128,1.48462340912,1558.024,2313.07890237,0.11760000000000001,15369.701227336938,1450.0790832872567,13919.622144049681,13374.870563839038
2699,1.090806,-0.021562,0.107704,1.5055664,1.48457748555,1557.812,2312.69262192,0.11760000000000001,15360.369561067377,1449.4491618783568,13910.92039918902,13360.731053377682
2700,1.0908,-0.0216,0.1077,1.50552,1.48453156198,1557.6,2312.30636094,0.11760000000000001,15351.040397362143,1448.8192404694573,13902.221156892687,13346.60114800852
2701,1.090794,-0.021638,0.107696,1.5054736,1.48448563841,1557.388,2311.92011943,0.11760000000000001,15341.713735967052,1448.1893190605574,13893.524416906495,13332.480844419142
2702,1.0907879999999999,-0.021676,0.107692,1.5054272,1.48443971484,1557.176,2311.53389739,0.11760000000000001,15332.38957662791,1447.5593976516575,13884.830178976252,13318.370139297544
2703,1.090782,-0.021714,0.10768799999999999,1.5053808,1.48439379127,1556.964,2311.14769483,0.11760000000000001,15323.067919090532,1446.9294762427578,13876.138442847774,13304.269029332108
2704,1.090776,-0.021752,0.107684,1.5053344,1.4843478677,1556.752,2310.76151173,0.11760000000000001,15313.748763100726,1446.299554833858,13867.449208266868,13290.177511211625
2705,1.09077,-0.02179,0.10768,1.505288,1.48430194413,1556.54,2310.37534811,0.11760000000000001,15304.432108404306,1445.6696334249584,13858.762474979347,13276.095581625264
2706,1.090764,-0.021828,0.107676,1.5052416,1.48425602056,1556.328,2309.98920396,0.11760000000000001,15295.117954747082,1445.0397120160585,13850.078242731024,13262.023237262603
2707,1.090758,-0.021866,0.107672,1.5051952,1.48421009699,1556.116,2309.60307928,0.11760000000000001,15285.806301874862,1444.4097906071588,13841.396511267703,13247.9604748136
2708,1.090752,-0.021904,0.107668,1.5051488,1.48416417341,1555.904,2309.21697407,0.11760000000000001,15276.497149533465,1443.779869198259,13832.717280335206,13233.907290968637
2709,1.090746,-0.021942,0.107664,1.5051024,1.48411824984,1555.692,2308.83088834,0.11760000000000001,15267.1904974687,1443.1499477893594,13824.040549679341,13219.863682418456
2710,1.09074,-0.02198,0.10766,1.505056,1.48407232627,1555.48,2308.44482207,0.11760000000000001,15257.88634542638,1442.5200263804595,13815.36631904592,13205.829645854225
2711,1.0907339999999999,-0.022018,0.107656,1.5050096,1.4840264027,1555.268,2308.05877528,0.11760000000000001,15248.58469315231,1441.8901049715596,13806.694588180751,13191.805177967477
2712,1.090728,-0.022056,0.107652,1.5049632,1.48398047913,1555.056,2307.67274796,0.11760000000000001,15239.285540392302,1441.26018356266,13798.025356829643,13177.790275450176
2713,1.090722,-0.022094,0.107648,1.5049168,1.48393455556,1554.844,2307.28674011,0.11760000000000001,15229.985074059636,1440.6302621537602,13789.354811905876,13163.778121414163
2714,1.090716,-0.022132,0.107644,1.5048704,1.48388863199,1554.632,2306.90075173,0.11760000000000001,15220.625745959978,1440.0003407448605,13780.625405215118,13149.665927552009
2715,1.09071,-0.022170000000000002,0.10764,1.504824,1.48384270842,1554.42,2306.51478282,0.11760000000000001,15211.268978768325,1439.3704193359606,13771.898559432364,13135.563501965345
2716,1.090704,-0.022208000000000002,0.107636,1.5047776,1.48379678485,1554.208,2306.12883339,0.11760000000000001,15201.914772223749,1438.740497927061,13763.174274296687,13121.470841189981
2717,1.090698,-0.022246000000000002,0.107632,1.5047312,1.48375086128,1553.996,2305.74290343,0.11760000000000001,15192.56312606531,1438.1105765181612,13754.452549547148,13107.387941762101
2718,1.090692,-0.022284,0.107628,1.5046848,1.48370493771,1553.784,2305.35699293,0.11760000000000001,15183.21404003209,1437.4806551092615,13745.733384922827,13093.314800218346
2719,1.090686,-0.022322,0.107624,1.5046384,1.48365901414,1553.5720000000001,2304.97110191,0.11760000000000001,15173.864622319128,1411.870240260285,13761.994382058843,13129.981487469351
2720,1.0906799999999999,-0.02236,0.10762,1.504592,1.48361309057,1553.3600000000001,2304.58523036,0.11760000000000001,15164.506652583843,1411.2512704048445,13753.255382178999,13115.854949640041
2721,1.090674,-0.022398,0.107616,1.5045456,1.483567167,1553.1480000000001,2304.19937829,0.11760000000000001,15155.151255054798,1419.358226652826,13735.793028401971,13101.478777433193
2722,1.090668,-0.022436,0.107612,1.5044992,1.48352124343,1552.9360000000001,2303.81354568,0.11760000000000001,15145.79842947031,1418.735427957498,13727.063001512812,13087.372099826234
